age,workclass,population.weight,education,years.of.education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
42,Private,10.701062313705298,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,<=50K
35,Self-emp-not-inc,12.162663975113151,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,<=50K
32,Private,12.004757853793656,HS-grad,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
51,Local-gov,11.826450707379527,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,32,United-States,<=50K
59,Private,11.711062954574023,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
31,Local-gov,10.97891650574858,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
27,Local-gov,11.212590345950682,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
57,Private,12.1119212940249,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
40,Private,12.250285683956493,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,12.235859577088053,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
23,Private,12.114478054369098,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
42,Private,12.128424568438883,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,35,Scotland,<=50K
60,Private,11.901407168037979,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,12.870851215289662,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
27,Private,12.310040692152828,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,10.782906809634378,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,<=50K
29,State-gov,12.853890292026946,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
22,Private,10.786180134979347,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,12.427502729697641,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
79,Private,11.706178719104518,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,20,United-States,<=50K
29,Private,12.12821920632531,12th,8,Never-married,Other-service,Not-in-family,Other,Male,0.0,0.0,40,United-States,<=50K
60,Private,10.235915909400319,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
58,Private,11.458912686662352,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,24,United-States,<=50K
44,Private,12.16137335232616,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65,United-States,>50K
47,Private,12.456313720195354,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48,United-States,<=50K
59,Private,12.19171506701292,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,24,United-States,>50K
37,Private,12.651629881870983,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65,United-States,<=50K
21,Private,11.684000684791101,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40,United-States,<=50K
68,Private,12.320913579669444,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
23,Private,12.367217381256046,Some-college,10,Never-married,Sales,Own-child,Black,Female,0.0,0.0,40,United-States,<=50K
23,Private,12.336732419000237,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,33,United-States,<=50K
45,Self-emp-not-inc,11.988929803890796,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,35,United-States,<=50K
22,Private,12.149243001169028,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
38,Private,12.212695664838407,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
24,Private,12.295360180106583,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,49,United-States,<=50K
23,Private,12.124081373971848,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40,United-States,<=50K
39,Federal-gov,12.210905946290998,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,0.0,45,United-States,>50K
26,Private,11.535322762412267,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,12.613485854856354,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
22,Private,12.249835910271196,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25,United-States,<=50K
36,Private,11.561925131002136,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55,United-States,<=50K
20,Private,11.734083045549381,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
18,Private,12.521095041801521,11th,7,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,8,United-States,<=50K
38,Private,11.797201744287177,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
43,Self-emp-inc,12.472126249852403,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35,United-States,<=50K
42,Private,12.785308971355375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
35,Private,11.94737315755843,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
31,Private,10.47387370275808,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
32,Private,11.206699173094842,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,42,United-States,<=50K
66,Private,12.288569262979752,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,10,United-States,<=50K
22,Private,11.96611985725327,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35,United-States,<=50K
51,Private,12.220749412926237,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,12.063909823348244,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35,United-States,<=50K
39,Private,13.0040752141925,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,0.0,0.0,45,United-States,<=50K
48,Private,11.737036548074565,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,37,United-States,<=50K
20,Private,12.157039951952862,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
28,Private,12.156378072506321,Assoc-acdm,12,Never-married,Sales,Other-relative,White,Male,0.0,0.0,40,United-States,<=50K
29,Federal-gov,12.247862171840556,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80,United-States,<=50K
35,Self-emp-inc,12.187776283247057,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,>50K
31,Private,12.980313519745895,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,>50K
48,State-gov,11.712489184323982,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,<=50K
36,Private,11.830032835606653,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
40,Self-emp-not-inc,10.406351566631425,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,<=50K
57,Private,12.258138391500168,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,15,United-States,<=50K
37,State-gov,11.547085316616933,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
65,Private,11.660319081462896,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
26,Self-emp-not-inc,12.362794303273843,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32,United-States,<=50K
42,Private,10.873925502480729,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,<=50K
47,Private,13.282197305509834,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,Japan,>50K
62,Private,11.635859655065206,7th-8th,4,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
27,Private,12.436811281032819,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,50,United-States,<=50K
76,Self-emp-not-inc,12.328135399004614,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,8,United-States,<=50K
20,Private,12.176113313087116,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
29,Private,12.483067815926809,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
29,Private,11.799133952228456,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,>50K
32,Private,11.708780036046768,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,Mexico,<=50K
22,Self-emp-inc,10.615652738931836,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
30,Federal-gov,12.782095948141553,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,50,United-States,<=50K
43,Local-gov,12.650485993776783,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
23,Private,11.420700520927712,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20,United-States,<=50K
44,Federal-gov,12.748574246216608,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
41,Private,11.642408674748182,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
30,Private,11.239908663160291,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,45,United-States,>50K
23,Private,11.675205866022356,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35,United-States,<=50K
39,Private,12.380063767064689,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
32,Private,11.823940689779555,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,>50K
19,Private,12.768658304743159,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,Puerto-Rico,<=50K
35,Private,14.01974362790176,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52,United-States,>50K
23,Private,12.184685563648525,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,12.141752767155198,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
40,Private,11.281913539027153,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
30,Private,12.331232847303385,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,42,United-States,>50K
52,Private,12.27003287448905,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
49,Private,12.259641848072865,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,60,United-States,<=50K
24,Private,11.473966317605633,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
39,Private,11.61470557863168,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,>50K
45,Self-emp-not-inc,12.325884732380304,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
45,Private,12.102432870770414,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
62,Self-emp-not-inc,10.587366919275157,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
48,Private,12.520259102955244,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,Mexico,<=50K
56,Private,12.055668272856268,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40,Jamaica,<=50K
28,Private,12.296315462456,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Female,0.0,0.0,35,United-States,<=50K
23,Private,13.407047460373235,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40,United-States,<=50K
43,Private,12.250806976870345,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
26,Private,11.34592592427406,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
36,Private,13.011089858794767,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,>50K
55,Local-gov,10.54191452089584,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60,United-States,<=50K
48,State-gov,11.503753531087519,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
38,Private,12.697369824408552,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,>50K
18,Private,12.110420407230512,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,30,United-States,<=50K
56,Self-emp-not-inc,12.42668900618644,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,70,United-States,<=50K
39,Self-emp-not-inc,12.695881965792886,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,13.131770986753395,5th-6th,3,Separated,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50,Mexico,<=50K
36,Private,11.396032033498678,11th,7,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,65,United-States,<=50K
50,Private,11.91139281243006,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,>50K
17,Private,12.744765350121485,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
57,Private,12.305338627186803,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
73,Private,10.298093917309416,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0.0,0.0,12,United-States,<=50K
50,Federal-gov,12.120580114509814,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
35,Private,11.654563906488647,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,45,United-States,<=50K
27,Private,11.933160951981844,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,<=50K
24,Private,10.629996972702473,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
27,Private,12.324491034862213,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
23,Self-emp-not-inc,11.706137504595356,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,11.811710668891672,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
51,Private,12.648676172114936,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
26,Private,11.533776562037675,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,<=50K
47,Private,12.964670431152658,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,Mexico,<=50K
40,Private,11.677261242998707,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
58,Private,12.563348408940733,9th,5,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
25,Private,12.268112735686705,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
29,Private,12.180062290097943,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,18,United-States,<=50K
36,Private,10.355804439421526,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,43,United-States,<=50K
46,Private,11.906689043104052,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60,United-States,<=50K
69,Private,11.635461631028145,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,4,United-States,<=50K
28,Private,11.881187024080848,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,40,United-States,<=50K
20,Private,12.056603490246284,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,48,United-States,<=50K
25,Private,12.164844318468031,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
17,Private,12.247521643442713,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
53,Federal-gov,11.141658864441975,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,<=50K
50,Private,10.0176640925984,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
57,Private,12.001799914966215,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,38,United-States,<=50K
20,Private,11.735708951468881,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
47,Private,12.194521183550405,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,12.022245956592915,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,52,United-States,<=50K
50,State-gov,11.663171388291698,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52,United-States,>50K
20,Private,10.423619735622419,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30,United-States,<=50K
46,Private,11.198488655209628,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
54,Private,12.03873624829329,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,38,Puerto-Rico,<=50K
53,Private,9.925200119441778,Some-college,10,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,15,United-States,<=50K
